level	frequency	NoteID	VocabKanji	VocabPitch	VocabPoS	VocabFurigana	VocabDefID	VocabPlus	VocabAudio	SentType1	SentKanji1	SentFurigana1	SentDefID1	SentAudio1	SentType2	SentKanji2	SentFurigana2	SentDefID2	SentAudio2	SentType3	SentKanji3	SentFurigana3	SentDefID3	SentAudio3	SentType4	SentKanji4	SentFurigana4	SentDefID4	SentAudio4	Sort	Alt1	Alt2	Tags
N5	頻度未定 (Belum Ditentukan)	0b4ee43e-2ed7-11ef-a183-99ad05e145f0	どれぐらい		成句	どれぐらい	kira-kira berapa		[sound:voicepeak-0-どれぐらい-260118.mp3]		このゾウの重さはどれぐらいありますか	このゾウの 重[おも]さは<b>どれぐらい</b>ありますか	Kira-kira berapa berat gajah ini?	[sound:voicepeak-5c842448a0be40fc-260118.mp3]																1.0108			
N5	頻度未定 (Belum Ditentukan)	0b4eec90-2ed7-11ef-a183-99ad05e145f0	どんな	①	ナ形・連体	どんな	jenis apa, seperti apa		[sound:どんな_ド＼ンナ_1_NHK-2016-260118.mp3]		どんなご用ですか	<b>どんな</b>ご 用[よう]ですか	Ada keperluan apa?	[sound:voicepeak-d21e4d9026d64456-260118.mp3]																1.0101			
N5	頻度未定 (Belum Ditentukan)	0b4ef4ba-2ed7-11ef-a183-99ad05e145f0	ない	①	イ形・補形	ない	tidak ada, kurang	無い	[sound:ない_ナ＼イ_1_NHK-2016-260118.mp3]		ここには何もない	ここには 何[なに]も<b>ない</b>	Di sini tidak ada apa-apa.	[sound:voicepeak-0abffc08d490463f-260120.mp3]																1.0488			
N5	頻度未定 (Belum Ditentukan)	0b4efcda-2ed7-11ef-a183-99ad05e145f0	ナイフ	①	名	knife	pisau kecil; pisau makan		[sound:ナイフ_ナ＼イフ_1_NHK-2016-260118.mp3]		ナイフで肉を切る	<b>ナイフ</b>で 肉[にく]を 切[き]る	Memotong daging dengan pisau.	[sound:voicepeak-88d0130167dd467a-260120.mp3]		フォークとナイフ	フォークと<b>ナイフ</b>	Garpu dan pisau.	[sound:voicepeak-cbd669136d124cb7-260120.mp3]											1.0484			
N5	頻度未定 (Belum Ditentukan)	0b4f0536-2ed7-11ef-a183-99ad05e145f0	ながら		接助	ながら	sambil		[sound:voicepeak-0-ながら-260120.mp3]		歩きながら話す	歩[ある]き<b>ながら</b> 話[はな]す	Berbicara sambil berjalan.	[sound:voicepeak-40f390ba3ac14817-260120.mp3]																1.0485			
N5	頻度未定 (Belum Ditentukan)	0b4f0d6a-2ed7-11ef-a183-99ad05e145f0	なぜ	①	副	なぜ	mengapa, kenapa	何故	[sound:なぜ_ナ＼ゼ_1_NHK-2016-260118.mp3]		なぜ来なかったの	<b>なぜ</b> 来[こ]なかったの	Kenapa tidak datang?	[sound:voicepeak-b0d331a9d57944ce-260118.mp3]																1.0109			
N5	頻度未定 (Belum Ditentukan)	0b4f15a8-2ed7-11ef-a183-99ad05e145f0	など	①	副助	など	dan lain-lain, semacam itu	等	[sound:など_ナ＼ド_1_NHK-2016-260118.mp3]		お茶などいかがですか	お 茶[ちゃ]<b>など</b>いかがですか	Bagaimana kalau teh atau semacamnya?	[sound:voicepeak-d20984f4326f418f-260118.mp3]																1.0265			
N5	頻度未定 (Belum Ditentukan)	0b4f2606-2ed7-11ef-a183-99ad05e145f0	にぎやか	②	ナ形	にぎやか	ramai, meriah	賑やか	[sound:にぎやか_ニキ゚＼ヤカ_2_NHK-2016-260118.mp3]		浅草はにぎやかな街です	浅草[あさくさ]は<b>にぎやか</b>な 街[まち]です	Asakusa adalah kota yang ramai.	[sound:voicepeak-d46b54f8d9ec4f9f-260120.mp3]	対	静か	静[しず]か	tenang, sunyi	[sound:静か_シ＼ズカ_1_NHK-2016-260118.mp3]											1.0489			
N5	頻度未定 (Belum Ditentukan)	0b4f2e44-2ed7-11ef-a183-99ad05e145f0	ニュース	①	名	news	berita		[sound:ニュース_ニュ＼ース_1_NHK-2016-260118.mp3]		夜のニュースを見ましたか	夜[よる]の<b>ニュース</b>を 見[み]ましたか	Sudah menonton berita malam?	[sound:voicepeak-853ac1aaac3646f7-260120.mp3]																1.0493			
N5	頻度未定 (Belum Ditentukan)	0b4f36c8-2ed7-11ef-a183-99ad05e145f0	ぬるい	②	イ形	ぬるい	suam-suam kuku (kurang panas dari yang diharapkan); tidak tegas, longgar	温い	[sound:ぬるい_ヌル＼イ_2_NHK-2016-260118.mp3]		風呂がぬるい	風呂[ふろ]が<b>ぬるい</b>	Air mandinya kurang panas (suam-suam kuku).	[sound:voicepeak-1166658b62484c85-260119.mp3]		そんなぬるいやり方ではだめだ	そんな<b>ぬるい</b>やり 方[かた]ではだめだ	Cara yang longgar seperti itu tidak akan berhasil.	[sound:voicepeak-0c6d71771eb54fa9-260119.mp3]											1.0324			
N5	頻度未定 (Belum Ditentukan)	0b4f3f06-2ed7-11ef-a183-99ad05e145f0	ねえ	①	感・終助	ねえ	hei, eh (menyapa)		[sound:ねえ_ネ＼ー_1_NHK-2016-260118.mp3]		ねえ、どれがいい？	<b>ねえ</b>、どれがいい？	Hei, yang mana yang bagus?	[sound:voicepeak-d8537dd63bb9425d-260120.mp3]																1.049			
N5	頻度未定 (Belum Ditentukan)	0b4f5892-2ed7-11ef-a183-99ad05e145f0	ノート	①	他動3・名	note	buku catatan; mencatat		[sound:ノート_ノ＼ート_1_NHK-2016-260118.mp3]		研究ノート	研究[けんきゅう]<b>ノート</b>	Catatan penelitian.	[sound:voicepeak-bfc892e3bc24484a-260120.mp3]		ノートをとる	<b>ノート</b>をとる	Mencatat.	[sound:voicepeak-fb45c03ee5064b6c-260120.mp3]	関	手帳	手帳[てちょう]	buku catatan kecil, agenda	[sound:手帳_テチョー━_0_NHK-2016-260118.mp3]						1.0491			
N5	頻度未定 (Belum Ditentukan)	0b4f7160-2ed7-11ef-a183-99ad05e145f0	パーティー	①	名	party	pesta		[sound:パーティー_パ＼ーティー_1_NHK-2016-260118.mp3]		明日、うちでパーティーを開きます	明日[あした]、うちで<b>パーティー</b>を 開[ひら]きます	Besok saya akan mengadakan pesta di rumah.	[sound:voicepeak-02-明日、うちでパーティーを開きます-260120.mp3]																1.0495			
N5	頻度未定 (Belum Ditentukan)	0b4f7a02-2ed7-11ef-a183-99ad05e145f0	はい	①	感	はい	ya, betul		[sound:はい_ハ＼イ_1_NHK-2016-260118.mp3]		わかりましたか——はい	わかりましたか——<b>はい</b>	Sudah mengerti? — Ya.	[sound:voicepeak-15c196ac356547d2-260118.mp3]	対	いいえ	いいえ	tidak, bukan	[sound:いいえ_イーエ＼_3_NHK-2016-260118.mp3]											1.0058			
N5	頻度未定 (Belum Ditentukan)	0b4f9d48-2ed7-11ef-a183-99ad05e145f0	バス	①	名	bus	bus		[sound:バス_バ＼ス_1_NHK-2016-260118.mp3]		バスの運転士	<b>バス</b>の 運転士[うんてんし]	Sopir bus.	[sound:voicepeak-1eb0565f195a4756-260120.mp3]		バスで行こう	<b>バス</b>で 行[い]こう	Ayo pergi naik bus.	[sound:voicepeak-cfefb584fc214c57-260120.mp3]											1.0486			
N5	頻度未定 (Belum Ditentukan)	0b6fc514-2ed7-11ef-a183-99ad05e145f0	バスケットボール	⑥	名	basketball	bola basket	バスケット・バスケ	[sound:バスケットボール_バスケットボ＼ール_6_NHK-2016-260118.mp3]		姉はバスケットボールの選手です	姉[あね]は<b>バスケットボール</b>の 選手[せんしゅ]です	Kakak perempuan saya adalah pemain bola basket.	[sound:voicepeak-b2f7924f23204d5a-260119.mp3]																1.0403			
N5	頻度未定 (Belum Ditentukan)	49bf896a-b061-11ef-b775-e7560ea47657	バス停	⓪	名	ばすてい	halte bus		[sound:バス停_バステー━_0_NHK-2016-260118.mp3]		次のバス停で降ります	次[つぎ]の<b>バス 停[てい]</b>で 降[お]ります	Saya akan turun di halte bus berikutnya.	[sound:voicepeak-890660b150ce4bbe-260120.mp3]																1.0524			
N5	頻度未定 (Belum Ditentukan)	0b4fb760-2ed7-11ef-a183-99ad05e145f0	バナナ	①	名	banana	pisang		[sound:バナナ_バ＼ナナ_1_NHK-2016-260118.mp3]		バナナの皮をむく	<b>バナナ</b>の 皮[かわ]をむく	Mengupas kulit pisang.	[sound:voicepeak-5858e879bede4430-260120.mp3]																1.0494			
N5	頻度未定 (Belum Ditentukan)	0b4fbf44-2ed7-11ef-a183-99ad05e145f0	パン	①	名	(ポ) pão	roti		[sound:パン_パ＼ン_1_NHK-2016-260118.mp3]		焼きたてのパン	焼[や]きたての<b>パン</b>	Roti yang baru dipanggang.	[sound:voicepeak-6e6e6008bff94a2a-260119.mp3]		朝ご飯にはいつもパンを食べる	朝[あさ]ご 飯[はん]にはいつも<b>パン</b>を 食[た]べる	Untuk sarapan, saya selalu makan roti.	[sound:voicepeak-7f039cf227e44a57-260119.mp3]											1.0422			
N5	頻度未定 (Belum Ditentukan)	0b9546fe-2ed7-11ef-a183-99ad05e145f0	ピザ	①	名	(イ) pizza	pizza		[sound:ピザ_ピ＼ザ_1_NHK-2016-260118.mp3]		ピザを焼く	<b>ピザ</b>を 焼[や]く	Memanggang pizza.	[sound:voicepeak-1b0e304a634c4ee5-260119.mp3]																1.041			
N5	頻度未定 (Belum Ditentukan)	0b70804e-2ed7-11ef-a183-99ad05e145f0	ビル	①	名	building	gedung bertingkat	「ビルディング」の略	[sound:ビル_ビ＼ル_1_NHK-2016-260118.mp3]		私の会社はあのビルの8階です	私[わたし]の 会社[かいしゃ]はあの<b>ビル</b>の8 階[かい]です	Kantor saya di lantai 8 gedung itu.	[sound:voicepeak-b925c160bab94565-260119.mp3]																1.0379			
N5	頻度未定 (Belum Ditentukan)	0b4fe7f8-2ed7-11ef-a183-99ad05e145f0	プール	①	名	pool	kolam renang		[sound:プール_プ＼ール_1_NHK-2016-260118.mp3]		プールで泳ぐ	<b>プール</b>で 泳[およ]ぐ	Berenang di kolam renang.	[sound:voicepeak-dcca294759114f1c-260120.mp3]																1.0499			
N5	頻度未定 (Belum Ditentukan)	0b70a9fc-2ed7-11ef-a183-99ad05e145f0	プレゼント	②	他動3・名	present	hadiah		[sound:プレゼント_プレ＼ゼント_2_NHK-2016-260118.mp3]		プレゼントを贈る	<b>プレゼント</b>を 贈[おく]る	Memberikan hadiah.	[sound:voicepeak-c3cd5824145146bb-260119.mp3]		誕生日にプレゼントをもらいました	誕生[たんじょう] 日[び]に<b>プレゼント</b>をもらいました	Saya menerima hadiah saat ulang tahun.	[sound:voicepeak-87a6d5e316c94fb9-260119.mp3]	関	贈り物	贈[おく]り 物[もの]	hadiah, pemberian	[sound:贈り物_オクリモノ━_0_NHK-2016-260118.mp3]						1.0378			
N5	頻度未定 (Belum Ditentukan)	0b500c38-2ed7-11ef-a183-99ad05e145f0	ページ	⓪	名	page	halaman		[sound:ページ_ページ━_0_NHK-2016-260118.mp3]		教科書の36ページを開いてください	教科書[きょうかしょ]の36<b>ページ</b>を 開[ひら]いてください	Tolong buka buku teks halaman 36.	[sound:voicepeak-7a47ec4879d145e3-260120.mp3]																1.0498			
N5	頻度未定 (Belum Ditentukan)	0b50143a-2ed7-11ef-a183-99ad05e145f0	ベッド	①	名	bed	tempat tidur, ranjang		[sound:ベッド_ベ＼ッド_1_NHK-2016-260118.mp3]		ベッドで寝る	<b>ベッド</b>で 寝[ね]る	Tidur di ranjang.	[sound:voicepeak-cee5e9cee21e476a-260118.mp3]																1.0257			
N5	頻度未定 (Belum Ditentukan)	0b501c50-2ed7-11ef-a183-99ad05e145f0	ペン	①	名	pen	pena		[sound:ペン_ペ＼ン_1_NHK-2016-260118.mp3]		ペンを貸してください	<b>ペン</b>を 貸[か]してください	Tolong pinjamkan pena.	[sound:voicepeak-51a80f4af06a4b16-260120.mp3]																1.0459			
N5	頻度未定 (Belum Ditentukan)	0b70e336-2ed7-11ef-a183-99ad05e145f0	ボール	⓪①	名	ball	bola		[sound:ボール_ボール━_0_NHK-2016-260118.mp3]		ボールを投げる	<b>ボール</b>を 投[な]げる	Melempar bola.	[sound:voicepeak-e076512bceed43ab-260119.mp3]																1.0377			
N5	頻度未定 (Belum Ditentukan)	0b502484-2ed7-11ef-a183-99ad05e145f0	ボールペン	⓪	名	ball pen	pulpen, bolpoin		[sound:ボールペン_ボールペン━_0_NHK-2016-260118.mp3]		ボールペンで名前を書いてください	<b>ボールペン</b>で 名前[なまえ]を 書[か]いてください	Tolong tulis nama dengan pulpen.	[sound:voicepeak-e40a4564641b4688-260120.mp3]																1.0477			
N5	頻度未定 (Belum Ditentukan)	0bd6b832-2ed7-11ef-a183-99ad05e145f0	ほか	⓪	名	ほか	lain, lainnya; tempat lain	他・外	[sound:ほか_ホカ━_0_NHK-2016-260118.mp3]		ほかに方法がありません	<b>ほか</b>に 方法[ほうほう]がありません	Tidak ada cara lain.	[sound:voicepeak-ba48857c4c4a4b27-260119.mp3]		ほかへ行こう	<b>ほか</b>へ 行[い]こう	Ayo pergi ke tempat lain.	[sound:voicepeak-d2b2305e2a4b457d-260119.mp3]											1.0453			
N5	頻度未定 (Belum Ditentukan)	0b506692-2ed7-11ef-a183-99ad05e145f0	ホテル	①	名	hotel	hotel		[sound:ホテル_ホ＼テル_1_NHK-2016-260118.mp3]		今ホテルに着きました	今[いま]<b>ホテル</b>に 着[つ]きました	Sekarang sudah sampai di hotel.	[sound:voicepeak-b11e44f3105f4287-260119.mp3]																1.0435			
N5	頻度未定 (Belum Ditentukan)	0b50793e-2ed7-11ef-a183-99ad05e145f0	まず	①	副	まず	pertama-tama; kemungkinan besar		[sound:まず_マ＼ズ_1_NHK-2016-260118.mp3]		帰ったらまず手を洗いましょう	帰[かえ]ったら<b>まず</b> 手[て]を 洗[あら]いましょう	Kalau sudah sampai rumah, cuci tangan dulu ya.	[sound:voicepeak-149ef441803d4ed0-260119.mp3]		まず大丈夫だろう	<b>まず</b> 大丈夫[だいじょうぶ]だろう	Kemungkinan besar tidak apa-apa.	[sound:voicepeak-0-まず大丈夫だろう-260528.mp3]											1.0436			
N5	頻度未定 (Belum Ditentukan)	0b508154-2ed7-11ef-a183-99ad05e145f0	まずい	②	イ形	まずい	tidak enak (rasanya); buruk, gawat		[sound:まずい_マズ＼イ_2_NHK-2016-260118.mp3]		ここの料理はまずい	ここの 料理[りょうり]は<b>まずい</b>	Masakan di sini tidak enak.	[sound:voicepeak-89ff997fefc74245-260119.mp3]		今日中に返答しなければまずい	今日[きょう] 中[じゅう]に 返答[へんとう]しなければ<b>まずい</b>	Kalau tidak dijawab hari ini, akan gawat.	[sound:voicepeak-3da192466eb74896-260119.mp3]	対	おいしい	おいしい	enak	[sound:おいしい_オイシイ━_0_NHK-2016-260118.mp3]						1.0318			
N5	頻度未定 (Belum Ditentukan)	0b50896a-2ed7-11ef-a183-99ad05e145f0	また	⓪②	副・接	また	lagi; juga; lain kali	又	[sound:また_マタ━_0_NHK-2016-260118.mp3]		明日、また来ます	明日[あした]、<b>また</b> 来[き]ます	Besok akan datang lagi.	[sound:voicepeak-00-明日、また来ます-260119.mp3]		これもまたむずかしい	これも<b>また</b>むずかしい	Ini juga sulit.	[sound:voicepeak-f081f62e46ab4ec1-260119.mp3]		また会いましょう	<b>また</b> 会[あ]いましょう	Sampai jumpa lagi.	[sound:voicepeak-a659b3b5f11f4829-260119.mp3]						1.0337			
N5	頻度未定 (Belum Ditentukan)	0b509180-2ed7-11ef-a183-99ad05e145f0	まだ	①	副	まだ	belum; masih		[sound:まだ_マ＼ダ_1_NHK-2016-260118.mp3]		宿題はまだ終わっていません	宿題[しゅくだい]は<b>まだ</b> 終[お]わっていません	PR belum selesai.	[sound:voicepeak-b39520c5a6744f37-260119.mp3]		まだはっきりと覚えている	<b>まだ</b>はっきりと 覚[おぼ]えている	Masih ingat dengan jelas.	[sound:voicepeak-98c42733f7854b74-260119.mp3]		まだ一時間しかたっていない	<b>まだ</b> 一時間[いちじかん]しかたっていない	Baru berlalu satu jam saja.	[sound:voicepeak-ecab629b89dc46c3-260119.mp3]						1.0437			
N5	頻度未定 (Belum Ditentukan)	0b5099c8-2ed7-11ef-a183-99ad05e145f0	まっすぐ	③	名・ナ形・副	まっすぐ	lurus; langsung	真っ直ぐ	[sound:まっすぐ_マッス＼ク゚_3_NHK-2016-260118.mp3]		この道をまっすぐ行ってください	この 道[みち]を<b>まっすぐ</b> 行[い]ってください	Tolong jalan lurus di jalan ini.	[sound:voicepeak-aa00c9e828064df2-260119.mp3]		まっすぐ家に帰る	<b>まっすぐ</b> 家[いえ]に 帰[かえ]る	Langsung pulang ke rumah.	[sound:voicepeak-cf4ba3f36a9b4c60-260119.mp3]											1.0438			
N5	頻度未定 (Belum Ditentukan)	0b65a066-2ed7-11ef-a183-99ad05e145f0	みかん	①	名	みかん	jeruk mandarin	蜜柑	[sound:みかん_ミ＼カン_1_NHK-2016-260118.mp3]		みかんの皮をむく	<b>みかん</b>の 皮[かわ]をむく	Mengupas kulit jeruk.	[sound:voicepeak-311558323434491d-260119.mp3]																1.0418			
N5	頻度未定 (Belum Ditentukan)	0cf91f0c-2ed7-11ef-a183-99ad05e145f0	みそ	①	名	みそ	miso	味噌	[sound:みそ_ミ＼ソ_1_NHK-2016-260118.mp3]		きゅうりにみそをつけて食べたんだ	きゅうりに<b>みそ</b>をつけて 食[た]べたんだ	Saya makan timun dicelup miso.	[sound:voicepeak-1e8d2007d0f24e79-260119.mp3]																1.0452			
N5	頻度未定 (Belum Ditentukan)	0b50bcc8-2ed7-11ef-a183-99ad05e145f0	みんな	③⓪	副・名	みんな	semua orang; semuanya	皆；「みな（皆）」をやや強めた語。また、ややくだけた語	[sound:みんな_ミンナ━_0_NHK-2016-260118.mp3]		みんなにお菓子をあげましょう	<b>みんな</b>にお 菓子[かし]をあげましょう	Ayo bagikan kue ke semua orang.	[sound:voicepeak-909c4c7ed53341f2-260119.mp3]		みんなでいくらですか	<b>みんな</b>でいくらですか	Semuanya berapa harganya?	[sound:voicepeak-19-みんなでいくらですか-260119.mp3]											1.0439			
N5	頻度未定 (Belum Ditentukan)	0b50c556-2ed7-11ef-a183-99ad05e145f0	メートル	⓪	名	metre	meter		[sound:メートル_メートル━_0_NHK-2016-260118.mp3]		100メートルを10秒で走る	100<b>メートル</b>を10 秒[びょう]で 走[はし]る	Berlari 100 meter dalam 10 detik.	[sound:voicepeak-d002f71e4f1b4a60-260119.mp3]																1.0444			
N5	頻度未定 (Belum Ditentukan)	0b50cd6c-2ed7-11ef-a183-99ad05e145f0	メール	⓪	名	mail	surel, email		[sound:メール_メール━_0_NHK-2016-260118.mp3]		メールを送信する	<b>メール</b>を 送信[そうしん]する	Mengirim email.	[sound:voicepeak-1f7cdb167f8a40ce-260119.mp3]		またメールするね	また<b>メール</b>するね	Nanti kukirim email lagi ya.	[sound:voicepeak-a40af357b5014d26-260119.mp3]											1.044			
N5	頻度未定 (Belum Ditentukan)	0b972ad2-2ed7-11ef-a183-99ad05e145f0	メモ	①	他動3・名	memo	catatan; mencatat		[sound:メモ_メ＼モ_1_NHK-2016-260118.mp3]		メモを取る	<b>メモ</b>を 取[と]る	Membuat catatan.	[sound:voicepeak-f5ca2df893cf44c5-260120.mp3]		メモ帳	<b>メモ</b> 帳[ちょう]	Buku catatan kecil.	[sound:メモ帳_メモチョー━_0_NHK-2016-260118.mp3]											1.0479			
N5	頻度未定 (Belum Ditentukan)	0b50ddc0-2ed7-11ef-a183-99ad05e145f0	もう	①⓪	副	もう	sudah; segera; lagi		[sound:もう_モ＼ー_1_NHK-2016-260118.mp3]		彼はもう帰りました	彼[かれ]は<b>もう</b> 帰[かえ]りました	Dia sudah pulang.	[sound:voicepeak-835d76fd69954c80-260119.mp3]		会はもう終わります	会[かい]は<b>もう</b> 終[お]わります	Rapatnya akan segera selesai.	[sound:voicepeak-5410373ff77c4414-260119.mp3]		コーヒーをもう一杯ください	コーヒーを<b>もう</b> 一杯[いっぱい]ください	Tolong kopinya satu cangkir lagi.	[sound:voicepeak-22-コーヒーをもう一杯ください-260119.mp3]						1.0441			
N5	頻度未定 (Belum Ditentukan)	0b71599c-2ed7-11ef-a183-99ad05e145f0	もうすぐ	③	副	もうすぐ	sebentar lagi		[sound:もうすぐ_モース＼ク゚_3_NHK-2016-260118.mp3]		もうすぐ終わる	<b>もうすぐ</b> 終[お]わる	Sebentar lagi selesai.	[sound:voicepeak-275b3cb3905a41fd-260118.mp3]																1.0238			
